ID,biography,birthDate,contactDetails,culturalHeritage,deathDate,ethnicity,familyName,gender,individualName,occupation,sourceRecordLink,title,warning,workCount
KAFPD_P75604,"Producer, ""Lost And Found"" (2006). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Katie Carmichael,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75605,"Cinematographer/Editor, ""Lost & Found"" (2016). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Clifton Schulke,Cinematographer; Editor,https://zenodo.org/records/11093655,,,
KAFPD_P75606,"Producer, ""Blame"" (2011); Producer, ""Hounds Of Love"" (2017); Executive Producer, ""Pieces"" (2022). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Melissa Kelly,Executive Producer; Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75619,"Cinematographer/Executive Producer, ""Fate Of The Night"" (2022). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Justin Eckert,Cinematographer; Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75626,"Composer, ""Sons Of Steel"" (1989). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Rod Keady,Composer,https://zenodo.org/records/11093655,,,
KAFPD_P75627,"Executive Producer/Writer, ""A Perfect Pairing"" (2022). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Production Book.",,,,,,,,Hilary Galanoy,Executive Producer; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P75663,"Production Designer, ""Dry Winter"" (2021). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Megan Oxenham,Production Designer,https://zenodo.org/records/11093655,,,
KAFPD_P75665,"Producer, ""Legend Of Sun And Moon"" (2019). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Jin Ba,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75672,"Writer, ""Blue Fire Lady"" (1977). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Production Book.",,,,,,,,Bob Maumill,Writer,https://zenodo.org/records/11093655,,,
KAFPD_P75680,"Cinematographer, ""How Willingly You Sing"" (1975); Cinematographer, ""Inside Looking Out"" (1977); Cinematographer, ""Sweethearts"" (1990). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Peter Tammer,Cinematographer,https://zenodo.org/records/11093655,,,
KAFPD_P75686,"Executive Producer, ""Cut"" (2000); Executive Producer, ""Gettin' Square"" (2003); Executive Producer/Producer, ""Horseplay"" (2003); Executive Producer, ""Wolf Creek"" (2005); Executive Producer, ""Macbeth"" (2006); Executive Producer, ""Storm Warning"" (2006); Executive Producer, ""Cedar Boys"" (2009); Executive Producer, ""Mad Bastards"" (2011); Executive Producer/Producer, ""Boys In The Trees"" (2016); Executive Producer, ""Killing Ground"" (2017). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book.",,,,,,,,Michael Gudinski,Executive Producer; Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75716,"Writer, ""Doctors And Nurses"" (1982). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Robyn Moase,Writer,https://zenodo.org/records/11093655,,,
KAFPD_P75726,"Editor, ""Third Person Plural"" (1978); Editor, ""Against The Grain: More Meat Than Wheat"" (1981); Editor, ""Blackfellas"" (1993). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Kinomatics Camera Department (KCD) Dataset; The Production Book; The Screen Guide.",,,,,,,,Christopher Cordeaux,Editor,https://zenodo.org/records/11093655,,,
KAFPD_P75732,"Executive Producer/Producer, ""Malibu Shark Attack"" (2009); Executive Producer, ""Bad Karma"" (2012); Producer, ""Absolute Deception"" (2013). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Kirk Shaw,Executive Producer; Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75737,"Cinematographer, ""Dealing With Destiny"" (2010). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Kinomatics Camera Department (KCD) Dataset.",,,,,,,,Brycen Horne,Cinematographer,https://zenodo.org/records/11093655,,,
KAFPD_P75748,"Writer, ""Naked Strangers"" (2017). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Kinomatics Camera Department (KCD) Dataset.",,,,,,,,Rory Kelly,Writer,https://zenodo.org/records/11093655,,,
KAFPD_P75749,"Executive Producer, ""Lemon Tree Passage"" (2014). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book.",,,,,,,,Tom Boorman,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75752,"Director/Writer, ""Terminus"" (2014); Writer, ""In Like Flynn"" (2018); Writer, ""Sweet River"" (2020). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Marc Furmie,Director; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P75757,"Producer, ""Three Blind Mice"" (2009). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book; The Screen Guide.",,,,,,,,Caitlin Stanton,Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75778,"Editor, ""You Can't Stop The Murders"" (2003). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book.",,,,,,,,Sam Reed,Editor,https://zenodo.org/records/11093655,,,
KAFPD_P75806,"Director, ""Romulus, My Father"" (2007). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Kinomatics Camera Department (KCD) Dataset.",,,,,,,,Richard Roxburgh,Director,https://zenodo.org/records/11093655,,,
KAFPD_P75816,"Writer, ""No Escape"" (1993). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book.",,,,,,,,Joel Gross,Writer,https://zenodo.org/records/11093655,,,
KAFPD_P75820,"Editor, ""Nerve"" (2013). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book.",,,,,,,,Eric Seaburn,Editor,https://zenodo.org/records/11093655,,,
KAFPD_P75831,"Editor, ""The Silly Billies Save Circus!!"" (2005). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Bob Sneddon,Editor,https://zenodo.org/records/11093655,,,
KAFPD_P75837,"Production Designer, ""Intersection"" (2020). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Kinomatics Camera Department (KCD) Dataset.",,,,,,,,Noel Myaing,Production Designer,https://zenodo.org/records/11093655,,,
KAFPD_P75838,"Writer, ""The Real Macaw"" (1998). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Matthew Perry,Writer,https://zenodo.org/records/11093655,,,
KAFPD_P75841,"Director/Writer, ""Cedar Boys"" (2009); Director/Editor/Producer/Writer, ""A Lion Returns"" (2020). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Serhat Caradee,Director; Editor; Producer; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P75871,"Director/Producer/Writer, ""My Tehran For Sale"" (2009). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book; The Screen Guide.",,,,,,,,Granaz Moussavi,Director; Producer; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P75893,"Composer, ""In The Red"" (2001); Composer, ""Joe Cinque's Consolation"" (2016). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book; The Screen Guide.",,,,,,,,Antonio Gambale,Composer,https://zenodo.org/records/11093655,,,
KAFPD_P75919,"Executive Producer, ""Run Rabbit Run"" (2022). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb); The Screen Guide.",,,,,,,,Aram Tertzakian,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75928,"Executive Producer/Producer, ""Codgers"" (2011). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Peter Hiscock,Executive Producer; Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75931,"Composer, ""Guardian"" (2002). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Amanda Horsfield,Composer,https://zenodo.org/records/11093655,,,
KAFPD_P75934,"Executive Producer, ""Short Distance"" (2015). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Dylan Hornsby,Executive Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75952,"Director/Composer/Editor/Writer, ""Verite"" (2007). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Production Book.",,,,,,,,Ayj Cabrié / Ayj,Composer; Director; Editor; Writer,https://zenodo.org/records/11093655,,,
KAFPD_P75954,"Cinematographer, ""Bullets For The Dead"" (2015). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Kinomatics Camera Department (KCD) Dataset; The Production Book; The Screen Guide.",,,,,,,,Brian Loewe,Cinematographer,https://zenodo.org/records/11093655,,,
KAFPD_P75974,"Composer, ""My Cherry Pie"" (2021). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Jesse Breckon-Thomas,Composer,https://zenodo.org/records/11093655,,,
KAFPD_P75976,"Executive Producer/Producer, ""Till Human Voices Wake Us"" (2002); Executive Producer, ""Strange Bedfellows"" (2004); Executive Producer, ""Charlie & Boots"" (2009). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: Internet Move Database (IMDb).",,,,,,,,Thomas Augsberger,Executive Producer; Producer,https://zenodo.org/records/11093655,,,
KAFPD_P75984,"Producer, ""Pulse"" (2019). This record is part of the Kinomatics Australian Film Production Dataset, see View Original record link for more details. Source: The Screen Guide.",,,,,,,,Gemma Hall,Producer,https://zenodo.org/records/11093655,,,
